Order Date,Ship Mode,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Time_taken,Seasons_of_the_year,month,day_of_week,week_of_year,is_holiday,Sales,Quantity,Discount,Profit,price_per_unit
2013-11-07,Second Class,Lindsay Shagiari,Home Office,Los Angeles,California,West,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,4,Autumn,11,3,45,False,238.56,3,0.0,26.2416,79.52
2014-02-03,First Class,Dorothy Wardle,Corporate,Columbus,Ohio,East,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,3,Winter,2,0,6,False,59.97,5,0.4,-11.994,11.994
2014-02-03,First Class,Dorothy Wardle,Corporate,Columbus,Ohio,East,Office Supplies,Paper,Xerox 1916,3,Winter,2,0,6,False,78.304,2,0.2,29.364,39.152
2014-02-03,First Class,Dorothy Wardle,Corporate,Columbus,Ohio,East,Office Supplies,Fasteners,Staples,3,Winter,2,0,6,False,21.456,9,0.2,6.9732,2.384
2013-10-14,Standard Class,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Paper,Xerox 195,6,Autumn,10,0,42,True,20.04,3,0.0,9.6192,6.68
2013-10-14,Standard Class,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Paper,Xerox 1880,6,Autumn,10,0,42,True,35.44,1,0.0,16.6568,35.44
2013-10-14,Standard Class,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",6,Autumn,10,0,42,True,11.52,4,0.0,3.456,2.88
2013-10-14,Standard Class,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Fasteners,Ideal Clamps,6,Autumn,10,0,42,True,4.02,2,0.0,1.9698,2.01
2013-10-14,Standard Class,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Binders,GBC Wire Binding Strips,6,Autumn,10,0,42,True,76.176,3,0.2,26.6616,25.392
2013-10-14,Standard Class,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,6,Autumn,10,0,42,True,65.88,6,0.0,18.4464,10.979999999999999
2013-10-14,Standard Class,Lena Creighton,Consumer,Roseville,California,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,6,Autumn,10,0,42,True,43.12,14,0.0,20.6976,3.0799999999999996
2013-09-06,Second Class,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",2,Autumn,9,4,36,False,82.8,2,0.2,10.35,41.4
2014-09-19,Standard Class,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Art,Newell 343,5,Autumn,9,4,38,False,8.82,3,0.0,2.3814,2.94
2014-09-19,Standard Class,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,5,Autumn,9,4,38,False,10.86,3,0.0,5.1042,3.6199999999999997
2014-09-19,Standard Class,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1911,5,Autumn,9,4,38,False,143.7,3,0.0,68.976,47.9
2014-12-23,Standard Class,Sandra Glassco,Consumer,Independence,Missouri,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,5,Winter,12,1,52,False,839.43,3,0.0,218.2518,279.81
2012-09-07,Standard Class,Helen Andreada,Consumer,Pasadena,California,West,Office Supplies,Storage,Safco Industrial Wire Shelving,5,Autumn,9,4,36,False,671.93,7,0.0,20.1579,95.99
2011-10-22,Standard Class,Maureen Gastineau,Home Office,Newark,Ohio,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",6,Autumn,10,5,42,False,93.888,4,0.2,12.9096,23.472
2013-12-06,Standard Class,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,4,Winter,12,4,49,False,384.45,11,0.0,103.8015,34.949999999999996
2013-12-06,Standard Class,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,4,Winter,12,4,49,False,149.97,3,0.0,5.9988,49.99
2013-12-06,Standard Class,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",4,Winter,12,4,49,False,1951.84,8,0.0,585.552,243.98
2013-12-06,Standard Class,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,4,Winter,12,4,49,False,171.55,5,0.0,80.6285,34.31
2013-03-14,First Class,Tamara Willingham,Home Office,Scottsdale,Arizona,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,3,Spring,3,3,11,False,157.92,5,0.2,17.766,31.583999999999996
2013-03-14,First Class,Tamara Willingham,Home Office,Scottsdale,Arizona,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,3,Spring,3,3,11,False,203.184,2,0.2,15.2388,101.592
2012-05-31,First Class,Stephanie Phelps,Corporate,San Jose,California,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,2,Spring,5,3,22,False,58.38,7,0.0,26.271,8.34
2012-05-31,First Class,Stephanie Phelps,Corporate,San Jose,California,West,Office Supplies,Paper,Xerox 1883,2,Spring,5,3,22,False,105.52,4,0.0,48.5392,26.38
2012-05-31,First Class,Stephanie Phelps,Corporate,San Jose,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",2,Spring,5,3,22,False,80.88,6,0.0,21.0288,13.479999999999999
2012-05-28,Standard Class,Neil Knudson,Home Office,Seattle,Washington,West,Office Supplies,Art,Newell 311,6,Spring,5,0,22,True,6.63,3,0.0,1.7901,2.21
2011-03-01,Second Class,Dave Brooks,Consumer,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,5,Spring,3,1,9,False,457.568,2,0.2,51.4764,228.784
2013-11-21,Standard Class,Nora Paige,Consumer,Edmond,Oklahoma,Central,Office Supplies,Labels,Avery 519,4,Autumn,11,3,47,False,14.62,2,0.0,6.8714,7.31
2013-11-21,Standard Class,Nora Paige,Consumer,Edmond,Oklahoma,Central,Technology,Phones,Avaya 5420 Digital phone,4,Autumn,11,3,47,False,944.93,7,0.0,236.2325,134.98999999999998
2013-05-12,First Class,Ted Trevino,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1920,1,Spring,5,6,19,False,5.98,1,0.0,2.691,5.98
2012-12-28,Second Class,Eric Murdock,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,3,Winter,12,4,52,False,54.384,2,0.2,1.3596,27.192
2013-11-17,Standard Class,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,Office Supplies,Envelopes,Staples,4,Autumn,11,6,46,False,28.4,5,0.0,13.348,5.68
2013-11-08,Standard Class,Max Jones,Consumer,Seattle,Washington,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,4,Autumn,11,4,45,False,27.68,2,0.2,9.688,13.84
2011-09-08,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Art,BIC Brite Liner Highlighters,4,Autumn,9,3,36,False,9.936,3,0.2,2.7324,3.312
2011-09-08,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,4,Autumn,9,3,36,False,8159.952,8,0.4,-1359.992,1019.994
2011-09-08,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,4,Autumn,9,3,36,False,275.928,3,0.2,-58.6347,91.976
2011-09-08,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Furniture,Chairs,SAFCO Arco Folding Chair,4,Autumn,9,3,36,False,1740.06,9,0.3,-24.858,193.34
2011-09-08,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,4,Autumn,9,3,36,False,32.064,6,0.2,6.8136,5.344
2011-09-08,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,4,Autumn,9,3,36,False,177.98,5,0.8,-453.849,35.596
2011-09-08,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,4,Autumn,9,3,36,False,143.976,3,0.2,8.9985,47.992
2011-08-05,Standard Class,Chad Sievert,Consumer,Los Angeles,California,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",4,Summer,8,4,31,False,20.94,3,0.0,9.8418,6.98
2011-08-05,Standard Class,Chad Sievert,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1913,4,Summer,8,4,31,False,110.96,2,0.0,53.2608,55.48
2011-08-05,Standard Class,Chad Sievert,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",4,Summer,8,4,31,False,340.144,7,0.2,21.259,48.592
2011-09-14,Standard Class,Jennifer Braxton,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,5,Autumn,9,2,37,False,52.448,2,0.8,-131.12,26.224
2011-09-14,Standard Class,Jennifer Braxton,Corporate,Chicago,Illinois,Central,Office Supplies,Labels,Avery 51,5,Autumn,9,2,37,False,20.16,4,0.2,6.552,5.04
2014-04-22,Second Class,Shirley Jackson,Consumer,Houston,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",4,Spring,4,1,17,False,97.264,4,0.8,-243.16,24.316
2012-11-21,Second Class,Joel Eaton,Consumer,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",2,Autumn,11,2,47,False,396.802,7,0.3,-11.3372,56.686
2012-11-21,Second Class,Joel Eaton,Consumer,Newark,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,2,Autumn,11,2,47,False,15.88,5,0.2,-3.7715,3.176
2012-12-15,Standard Class,Jim Kriz,Home Office,New York City,New York,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",4,Winter,12,5,50,False,3.28,1,0.0,1.4104,3.28
2011-12-05,Second Class,David Kendrick,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",4,Winter,12,0,49,False,24.816,2,0.2,1.8612,12.408
2011-12-05,Second Class,David Kendrick,Corporate,Decatur,Illinois,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,4,Winter,12,0,49,False,408.744,7,0.2,76.6395,58.392
2011-11-19,Second Class,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Phones,AT&T TR1909W,5,Autumn,11,5,46,False,503.96,4,0.0,131.0296,125.99
2011-11-19,Second Class,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),5,Autumn,11,5,46,False,149.95,5,0.0,41.986,29.99
2011-11-19,Second Class,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,5,Autumn,11,5,46,False,29.0,2,0.0,7.25,14.5
2013-11-29,Standard Class,Sally Knutson,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,4,Autumn,11,4,48,False,7.16,2,0.0,3.4368,3.58
2011-08-26,Standard Class,Frank Merwin,Home Office,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,4,Summer,8,4,34,False,176.8,8,0.0,22.984,22.1
2013-07-17,Standard Class,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",6,Summer,7,2,29,False,37.224,3,0.2,3.7224,12.408
2013-07-17,Standard Class,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,6,Summer,7,2,29,False,20.016,3,0.2,6.255,6.672
2012-10-12,First Class,Mark Packer,Home Office,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",2,Autumn,10,4,41,False,899.136,4,0.2,112.392,224.784
2012-10-12,First Class,Mark Packer,Home Office,New York City,New York,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,2,Autumn,10,4,41,False,71.76,6,0.0,20.0928,11.96
2012-10-12,First Class,Mark Packer,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 205,2,Autumn,10,4,41,False,51.84,8,0.0,24.8832,6.48
2012-10-12,First Class,Mark Packer,Home Office,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",2,Autumn,10,4,41,False,626.352,3,0.2,46.9764,208.784
2012-10-12,First Class,Mark Packer,Home Office,New York City,New York,East,Office Supplies,Art,4009 Highlighters by Sanford,2,Autumn,10,4,41,False,19.9,5,0.0,6.567,3.9799999999999995
2012-10-31,Standard Class,Mary Zewe,Corporate,Redlands,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,6,Autumn,10,2,44,False,14.28,7,0.0,6.7116,2.04
2011-03-21,Standard Class,Cassandra Brandow,Consumer,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",4,Spring,3,0,12,False,7.408,2,0.2,1.2038,3.704
2011-03-21,Standard Class,Cassandra Brandow,Consumer,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4,Spring,3,0,12,False,6.048,3,0.2,1.5876,2.016
2014-11-07,Standard Class,Valerie Mitchum,Home Office,Westfield,New Jersey,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,7,Autumn,11,4,45,False,46.26,3,0.0,12.0276,15.42
2014-07-07,Standard Class,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",7,Summer,7,0,28,False,2.946,2,0.7,-2.2586,1.473
2014-07-07,Standard Class,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",7,Summer,7,0,28,False,16.056,3,0.2,5.8203,5.352
2014-06-25,Standard Class,Maria Bertelson,Consumer,Akron,Ohio,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,5,Summer,6,2,26,False,21.744,3,0.2,6.795,7.248
2011-08-03,First Class,Bruce Stewart,Consumer,Denver,Colorado,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,2,Summer,8,2,31,False,218.75,2,0.5,-161.875,109.375
2011-08-03,First Class,Bruce Stewart,Consumer,Denver,Colorado,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2,Summer,8,2,31,False,2.6,1,0.2,0.2925,2.6
2014-12-18,Second Class,Logan Currie,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,4,Winter,12,3,51,False,66.284,2,0.8,-178.9668,33.142
2014-06-04,Standard Class,Heather Kirkland,Corporate,Franklin,Tennessee,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",4,Summer,6,2,23,False,35.168,7,0.2,9.6712,5.024
2014-12-10,Standard Class,Laurel Elliston,Consumer,Whittier,California,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,5,Winter,12,2,50,False,444.768,4,0.2,44.4768,111.192
2014-12-02,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",6,Winter,12,1,49,False,83.92,4,0.0,5.8744,20.98
2014-12-02,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,6,Winter,12,1,49,False,131.98,2,0.0,35.6346,65.99
2014-12-02,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",6,Winter,12,1,49,False,15.92,4,0.0,7.4824,3.98
2014-12-02,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",6,Winter,12,1,49,False,52.29,9,0.0,16.2099,5.81
2014-12-02,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",6,Winter,12,1,49,False,91.99,1,0.0,3.6796,91.99
2012-02-09,Second Class,Michael Stewart,Corporate,Dallas,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,4,Winter,2,3,6,False,20.8,2,0.2,6.5,10.4
2012-01-02,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Office Supplies,Labels,Avery 505,7,Winter,1,0,1,True,23.68,2,0.2,8.88,11.84
2012-01-02,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,7,Winter,1,0,1,True,452.45,5,0.5,-244.323,90.49
2012-01-02,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Phones,Speck Products Candyshell Flip Case,7,Winter,1,0,1,True,62.982,3,0.4,-14.6958,20.994
2012-01-02,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,7,Winter,1,0,1,True,1188.0,9,0.7,-950.4,132.0
2012-01-02,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,7,Winter,1,0,1,True,89.584,2,0.2,4.4792,44.792
2013-10-29,Standard Class,Jonathan Howell,Consumer,Los Angeles,California,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",4,Autumn,10,1,44,False,93.06,6,0.0,26.0568,15.51
2013-10-29,Standard Class,Jonathan Howell,Consumer,Los Angeles,California,West,Technology,Phones,Adtran 1202752G1,4,Autumn,10,1,44,False,302.376,3,0.2,22.6782,100.79199999999999
2012-12-24,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,3,Winter,12,0,52,False,5.584,2,0.2,1.8148,2.792
2012-12-24,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",3,Winter,12,0,52,False,22.704,6,0.2,8.2302,3.7840000000000003
2012-12-24,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Binders,Ibico Standard Transparent Covers,3,Winter,12,0,52,False,19.776,4,0.7,-13.8432,4.944
2012-12-24,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",3,Winter,12,0,52,False,72.704,4,0.2,19.0848,18.176
2012-12-24,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,3,Winter,12,0,52,False,479.988,4,0.7,-383.9904,119.997
2012-12-24,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,3,Winter,12,0,52,False,27.168,2,0.2,2.7168,13.584
2012-08-09,Standard Class,David Smith,Corporate,Detroit,Michigan,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",7,Summer,8,3,32,False,2.2,1,0.0,0.968,2.2
2012-08-09,Standard Class,David Smith,Corporate,Detroit,Michigan,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,7,Summer,8,3,32,False,622.45,5,0.0,136.939,124.49000000000001
2012-08-09,Standard Class,David Smith,Corporate,Detroit,Michigan,Central,Office Supplies,Storage,Rogers Deluxe File Chest,7,Summer,8,3,32,False,21.98,1,0.0,0.2198,21.98
2012-02-28,Standard Class,Valerie Dominguez,Consumer,Columbia,Tennessee,South,Furniture,Chairs,Global Low Back Tilter Chair,5,Winter,2,1,9,False,161.568,2,0.2,-28.2744,80.784
2012-02-28,Standard Class,Valerie Dominguez,Consumer,Columbia,Tennessee,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",5,Winter,2,1,9,False,389.696,8,0.2,43.8408,48.712
2011-09-13,Standard Class,Erin Ashbrook,Corporate,Charlotte,North Carolina,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,4,Autumn,9,1,37,False,18.648,7,0.7,-12.432,2.664
2014-04-08,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,5,Spring,4,1,15,False,233.86,2,0.45,-102.048,116.93
2014-04-08,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,5,Spring,4,1,15,False,620.6145,3,0.45,-248.2458,206.8715
2014-04-08,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5,Spring,4,1,15,False,5.328,2,0.7,-3.552,2.664
2014-04-08,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",5,Spring,4,1,15,False,258.072,3,0.2,0.0,86.024
2014-04-08,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Technology,Accessories,Logitech P710e Mobile Speakerphone,5,Spring,4,1,15,False,617.976,3,0.2,-7.7247,205.992
2014-11-13,Standard Class,David Bremer,Corporate,Santa Clara,California,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),4,Autumn,11,3,46,False,10.56,2,0.0,4.752,5.28
2013-06-05,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1957,5,Summer,6,2,23,False,25.92,5,0.2,9.396,5.184
